252.02,35.254,10.544,508.25,10.386
253.5,35.253,10.54,508.09,10.387
254.24,35.253,10.539,508.01,10.389
255.35,35.253,10.536,507.89,10.39
256.45,35.253,10.536,507.77,10.391
257.93,35.253,10.535,507.61,10.392
259.04,35.252,10.534,507.49,10.394
260.14,35.252,10.533,507.37,10.395
261.25,35.253,10.533,507.25,10.396
261.99,35.252,10.533,507.17,10.397
263.1,35.252,10.533,507.05,10.398
264.57,35.252,10.533,506.89,10.399
266.05,35.252,10.532,506.73,10.4
266.79,35.252,10.532,506.65,10.401
268.26,35.253,10.531,506.49,10.402
269,35.252,10.532,506.41,10.404
270.11,35.252,10.532,506.29,10.404
271.21,35.251,10.533,506.17,10.407
272.32,35.252,10.532,506.05,10.407
273.06,35.251,10.532,505.97,10.409
274.17,35.252,10.531,505.85,10.409
274.9,35.252,10.532,505.77,10.411
276.01,35.252,10.531,505.65,10.411
277.12,35.252,10.531,505.53,10.411
278.23,35.252,10.531,505.41,10.412
278.96,35.251,10.531,505.33,10.413
280.07,35.252,10.531,505.21,10.414
280.81,35.251,10.531,505.13,10.414
281.92,35.251,10.531,505.01,10.416
283.02,35.252,10.531,504.89,10.416
283.76,35.251,10.531,504.81,10.417
284.87,35.251,10.531,504.69,10.418
285.24,35.251,10.531,504.65,10.419
287.45,35.252,10.531,504.41,10.419
289.3,35.251,10.532,504.21,10.422
291.14,35.252,10.531,504.01,10.423
291.88,35.251,10.532,503.93,10.425
292.99,35.251,10.531,503.81,10.425
293.73,35.251,10.532,503.73,10.426
294.83,35.253,10.532,503.61,10.426
295.57,35.252,10.531,503.53,10.427
296.68,35.252,10.531,503.41,10.427
297.79,35.251,10.532,503.29,10.428
298.89,35.252,10.532,503.17,10.428
299.63,35.253,10.531,503.09,10.429
300.37,35.251,10.531,503.01,10.43
301.48,35.252,10.531,502.89,10.43
302.58,35.251,10.531,502.77,10.431
303.69,35.253,10.531,502.65,10.431
304.43,35.251,10.531,502.57,10.433
305.54,35.252,10.531,502.45,10.432
306.64,35.252,10.531,502.33,10.433
307.75,35.252,10.531,502.21,10.435
308.86,35.25,10.532,502.09,10.436
309.6,35.252,10.531,502.01,10.436
310.7,35.252,10.532,501.89,10.438
311.44,35.252,10.531,501.81,10.438
312.55,35.252,10.532,501.69,10.439
313.65,35.252,10.531,501.57,10.439
314.76,35.252,10.531,501.45,10.439
315.5,35.252,10.531,501.37,10.44
316.98,35.252,10.531,501.21,10.441
318.45,35.252,10.532,501.05,10.441
319.19,35.253,10.533,500.97,10.442
320.67,35.252,10.534,500.81,10.443
321.04,35.252,10.535,500.77,10.444
322.51,35.253,10.537,500.61,10.444
323.25,35.253,10.538,500.53,10.444
324.73,35.256,10.542,500.37,10.444
325.46,35.256,10.548,500.29,10.446
326.57,35.259,10.568,500.17,10.446
327.68,35.256,10.581,500.05,10.448
328.79,35.258,10.59,499.93,10.447
329.89,35.26,10.605,499.81,10.45
330.63,35.262,10.622,499.73,10.45
331.69,35.261,10.639,499.61,10.451
332.73,35.261,10.655,499.49,10.45
333.42,35.264,10.669,499.41,10.453
334.11,35.268,10.687,499.33,10.453
334.8,35.271,10.703,499.25,10.453
335.83,35.28,10.73,499.13,10.454
336.87,35.275,10.766,499.01,10.455
337.9,35.271,10.779,498.89,10.456
338.6,35.272,10.781,498.81,10.457
339.29,35.272,10.781,498.73,10.458
340.32,35.275,10.781,498.61,10.459
341.01,35.274,10.781,498.53,10.46
342.39,35.276,10.781,498.37,10.462
343.08,35.277,10.781,498.29,10.463
344.46,35.278,10.78,498.13,10.466
346.54,35.279,10.78,497.89,10.469
347.23,35.28,10.78,497.81,10.469
348.26,35.28,10.78,497.69,10.472
349.3,35.28,10.781,497.57,10.474
350.68,35.281,10.782,497.41,10.476
351.37,35.28,10.783,497.33,10.478
352.4,35.281,10.782,497.21,10.48
353.1,35.28,10.782,497.13,10.482
354.48,35.282,10.781,496.97,10.484
355.51,35.283,10.782,496.85,10.488
356.55,35.281,10.782,496.73,10.489
357.58,35.281,10.782,496.61,10.493
358.62,35.282,10.782,496.49,10.494
359.65,35.282,10.782,496.37,10.496
360.35,35.282,10.782,496.29,10.498
361.73,35.282,10.782,496.13,10.5
362.76,35.281,10.781,496.01,10.502
363.8,35.282,10.781,495.89,10.504
364.49,35.282,10.781,495.81,10.506
366.21,35.282,10.781,495.61,10.509
367.94,35.283,10.781,495.41,10.513
368.63,35.282,10.782,495.33,10.514
370.01,35.281,10.782,495.17,10.517
370.7,35.283,10.782,495.09,10.519
372.08,35.282,10.781,494.93,10.521
373.12,35.282,10.782,494.81,10.525
374.15,35.283,10.781,494.69,10.526
375.19,35.282,10.782,494.57,10.529
375.88,35.282,10.781,494.49,10.53
376.92,35.282,10.781,494.37,10.533
377.95,35.283,10.781,494.25,10.534
378.99,35.283,10.781,494.13,10.535
379.68,35.283,10.781,494.05,10.538
381.06,35.283,10.78,493.89,10.54
381.75,35.282,10.78,493.81,10.542
383.13,35.282,10.78,493.65,10.543
383.82,35.282,10.78,493.57,10.545
385.2,35.282,10.78,493.41,10.547
385.89,35.282,10.78,493.33,10.549
386.93,35.282,10.78,493.21,10.551
387.96,35.283,10.78,493.09,10.552
389.35,35.283,10.78,492.93,10.555
391.07,35.283,10.78,492.73,10.558
391.76,35.282,10.781,492.65,10.561
392.8,35.283,10.78,492.53,10.562
393.83,35.282,10.781,492.41,10.565
394.87,35.283,10.78,492.29,10.566
395.9,35.282,10.781,492.17,10.568
396.94,35.283,10.78,492.05,10.57
397.63,35.282,10.78,491.97,10.571
399.01,35.283,10.78,491.81,10.573
400.05,35.282,10.78,491.69,10.573
400.74,35.284,10.78,491.61,10.575
401.77,35.284,10.78,491.49,10.577
402.81,35.283,10.78,491.37,10.577
403.85,35.284,10.78,491.25,10.58
404.54,35.283,10.78,491.17,10.581
405.92,35.283,10.78,491.01,10.583
406.61,35.284,10.78,490.93,10.584
407.99,35.283,10.78,490.77,10.586
408.33,35.283,10.78,490.73,10.587
409.71,35.283,10.78,490.57,10.588
411.1,35.284,10.781,490.41,10.592
411.79,35.283,10.78,490.33,10.592
412.82,35.283,10.78,490.21,10.595
413.86,35.283,10.78,490.09,10.596
414.55,35.284,10.78,490.01,10.598
415.93,35.283,10.78,489.85,10.599
416.62,35.283,10.78,489.77,10.601
418,35.283,10.78,489.61,10.601
418.69,35.284,10.78,489.53,10.602
419.73,35.283,10.78,489.41,10.603
420.77,35.283,10.78,489.29,10.605
421.47,35.283,10.78,489.21,10.606
422.85,35.284,10.78,489.05,10.607
423.55,35.283,10.78,488.97,10.608
424.59,35.284,10.78,488.85,10.61
425.63,35.283,10.78,488.73,10.611
426.67,35.283,10.78,488.61,10.612
427.71,35.283,10.78,488.49,10.614
429.1,35.283,10.779,488.33,10.616
430.83,35.284,10.779,488.13,10.617
431.52,35.282,10.78,488.05,10.62
432.56,35.283,10.779,487.93,10.621
433.95,35.283,10.78,487.77,10.623
434.65,35.284,10.779,487.69,10.623
435.34,35.282,10.779,487.61,10.625
436.73,35.282,10.779,487.45,10.626
437.42,35.283,10.779,487.37,10.627
438.81,35.283,10.779,487.21,10.627
439.85,35.283,10.78,487.09,10.628
440.54,35.283,10.78,487.01,10.629
441.58,35.284,10.78,486.89,10.63
442.62,35.283,10.78,486.77,10.632
443.66,35.283,10.779,486.65,10.633
444.7,35.284,10.78,486.53,10.634
445.74,35.283,10.779,486.41,10.635
446.44,35.284,10.779,486.33,10.636
447.48,35.285,10.781,486.21,10.637
448.52,35.285,10.782,486.09,10.638
449.56,35.284,10.782,485.97,10.639
450.6,35.284,10.783,485.85,10.642
451.64,35.284,10.781,485.73,10.642
452.68,35.284,10.782,485.61,10.644
453.72,35.283,10.781,485.49,10.644
454.76,35.285,10.783,485.37,10.646
455.8,35.288,10.788,485.25,10.646
456.49,35.286,10.793,485.17,10.647
457.53,35.286,10.796,485.05,10.647
458.57,35.286,10.797,484.93,10.648
459.61,35.288,10.798,484.81,10.649
460.65,35.288,10.799,484.69,10.65
461.35,35.287,10.804,484.61,10.651
463.08,35.298,10.836,484.41,10.653
464.47,35.303,10.868,484.25,10.654
465.51,35.308,10.891,484.13,10.655
466.9,35.304,10.933,483.97,10.656
467.24,35.305,10.954,483.93,10.657
468.63,35.306,10.989,483.77,10.658
469.67,35.304,11.006,483.65,10.661
470.71,35.308,11.023,483.53,10.661
471.75,35.306,11.035,483.41,10.664
472.79,35.306,11.038,483.29,10.664
473.83,35.308,11.038,483.17,10.667
474.52,35.308,11.037,483.09,10.668
475.91,35.309,11.038,482.93,10.669
476.6,35.31,11.037,482.85,10.671
477.99,35.31,11.037,482.69,10.673
478.69,35.31,11.036,482.61,10.675
479.73,35.31,11.034,482.49,10.677
480.77,35.312,11.034,482.37,10.679
481.81,35.312,11.034,482.25,10.681
482.5,35.311,11.034,482.17,10.683
483.89,35.312,11.034,482.01,10.686
484.93,35.311,11.034,481.89,10.688
485.97,35.312,11.033,481.77,10.69
486.66,35.313,11.033,481.69,10.692
488.05,35.313,11.033,481.53,10.695
489.09,35.312,11.034,481.41,10.698
490.13,35.312,11.033,481.29,10.7
491.17,35.312,11.033,481.17,10.704
491.86,35.314,11.033,481.09,10.706
492.9,35.313,11.033,480.97,10.709
493.94,35.313,11.033,480.85,10.711
494.98,35.313,11.033,480.73,10.713
496.02,35.313,11.033,480.61,10.715
497.06,35.313,11.033,480.49,10.717
497.76,35.314,11.033,480.41,10.719
499.15,35.314,11.033,480.25,10.722
499.84,35.314,11.033,480.17,10.725
501.23,35.313,11.033,480.01,10.726
501.57,35.313,11.033,479.97,10.729
502.96,35.314,11.033,479.81,10.731
504,35.313,11.033,479.69,10.733
505.39,35.313,11.033,479.53,10.737
507.12,35.314,11.032,479.33,10.741
507.81,35.315,11.033,479.25,10.743
508.85,35.314,11.032,479.13,10.745
510.24,35.313,11.033,478.97,10.749
510.93,35.314,11.032,478.89,10.751
512.32,35.313,11.033,478.73,10.754
513.01,35.313,11.032,478.65,10.756
514.05,35.314,11.033,478.53,10.759
515.44,35.314,11.032,478.37,10.76
516.13,35.315,11.032,478.29,10.762
517.17,35.314,11.032,478.17,10.764
518.21,35.314,11.032,478.05,10.766
519.25,35.314,11.032,477.93,10.768
519.94,35.314,11.032,477.85,10.77
520.64,35.314,11.032,477.77,10.772
522.02,35.315,11.032,477.61,10.774
523.06,35.314,11.032,477.49,10.776
524.45,35.314,11.032,477.33,10.779
526.18,35.314,11.032,477.13,10.782
526.88,35.314,11.032,477.05,10.784
528.26,35.314,11.032,476.89,10.786
528.96,35.313,11.033,476.81,10.79
530,35.314,11.032,476.69,10.791
531.04,35.313,11.032,476.57,10.794
532.08,35.314,11.032,476.45,10.795
533.12,35.314,11.032,476.33,10.797
534.16,35.315,11.032,476.21,10.798
535.2,35.313,11.032,476.09,10.8
535.89,35.315,11.031,476.01,10.802
537.27,35.315,11.031,475.85,10.803
537.97,35.315,11.031,475.77,10.805
539.01,35.315,11.032,475.65,10.807
540.05,35.315,11.032,475.53,10.808
541.09,35.315,11.031,475.41,10.81
541.78,35.315,11.032,475.33,10.812
543.17,35.314,11.032,475.17,10.813
543.51,35.314,11.032,475.13,10.815
545.25,35.315,11.032,474.93,10.818
547.33,35.314,11.032,474.69,10.82
547.67,35.314,11.032,474.65,10.823
549.06,35.315,11.032,474.49,10.824
550.1,35.314,11.032,474.37,10.827
551.14,35.315,11.031,474.25,10.828
552.18,35.314,11.032,474.13,10.83
552.87,35.314,11.031,474.05,10.831
553.91,35.315,11.031,473.93,10.832
555.3,35.315,11.031,473.77,10.833
555.99,35.315,11.031,473.69,10.835
557.03,35.315,11.031,473.57,10.836
558.07,35.315,11.031,473.45,10.837
559.11,35.314,11.032,473.33,10.839
560.15,35.315,11.031,473.21,10.84
560.84,35.315,11.031,473.13,10.842
562.23,35.315,11.031,472.97,10.843
562.92,35.315,11.032,472.89,10.844
564.31,35.316,11.031,472.73,10.847
566.04,35.315,11.031,472.53,10.849
567.08,35.314,11.032,472.41,10.852
568.12,35.315,11.031,472.29,10.852
569.16,35.314,11.032,472.17,10.855
569.86,35.315,11.031,472.09,10.855
571.24,35.315,11.032,471.93,10.857
571.94,35.316,11.031,471.85,10.858
572.98,35.315,11.031,471.73,10.859
574.02,35.315,11.031,471.61,10.86
575.06,35.315,11.031,471.49,10.861
575.75,35.315,11.031,471.41,10.863
577.14,35.315,11.031,471.25,10.863
577.83,35.315,11.031,471.17,10.864
579.22,35.315,11.031,471.01,10.866
579.91,35.315,11.032,470.93,10.867
580.95,35.316,11.031,470.81,10.868
581.99,35.315,11.032,470.69,10.87
583.37,35.315,11.031,470.53,10.871
585.11,35.316,11.032,470.33,10.873
585.8,35.314,11.033,470.25,10.875
586.84,35.315,11.031,470.13,10.876
587.88,35.316,11.032,470.01,10.878
588.92,35.315,11.032,469.89,10.879
589.96,35.313,11.032,469.77,10.881
591,35.314,11.031,469.65,10.881
592.05,35.314,11.03,469.53,10.882
593.1,35.315,11.03,469.41,10.882
594.16,35.315,11.03,469.29,10.883
594.86,35.315,11.03,469.21,10.884
596.61,35.316,11.03,469.01,10.886
598.36,35.316,11.03,468.81,10.888
600.12,35.323,11.034,468.61,10.889
600.82,35.332,11.043,468.53,10.89
602.22,35.331,11.105,468.37,10.891
602.57,35.327,11.12,468.33,10.893
604.32,35.326,11.123,468.13,10.893
605.02,35.337,11.156,468.05,10.896
606.08,35.338,11.174,467.93,10.896
607.13,35.333,11.201,467.81,10.898
608.18,35.342,11.228,467.69,10.899
608.88,35.337,11.252,467.61,10.9
609.93,35.338,11.259,467.49,10.901
611.33,35.342,11.266,467.33,10.902
612.04,35.343,11.274,467.25,10.904
612.74,35.346,11.289,467.17,10.905
613.79,35.346,11.296,467.05,10.907
615.19,35.346,11.301,466.89,10.908
615.89,35.346,11.302,466.81,10.91
616.94,35.348,11.301,466.69,10.912
617.65,35.347,11.301,466.61,10.914
619.4,35.35,11.301,466.41,10.917
621.15,35.35,11.301,466.21,10.921
621.85,35.351,11.302,466.13,10.925
622.9,35.35,11.301,466.01,10.926
623.96,35.351,11.302,465.89,10.93
625.01,35.352,11.301,465.77,10.932
626.06,35.351,11.301,465.65,10.935
627.11,35.352,11.301,465.53,10.937
628.16,35.352,11.3,465.41,10.94
629.22,35.352,11.301,465.29,10.941
630.27,35.353,11.301,465.17,10.944
630.97,35.352,11.301,465.09,10.947
632.37,35.352,11.301,464.93,10.949
633.07,35.353,11.301,464.85,10.952
634.47,35.353,11.302,464.69,10.954
635.18,35.353,11.301,464.61,10.957
636.23,35.353,11.301,464.49,10.959
636.93,35.354,11.301,464.41,10.961
638.33,35.354,11.301,464.25,10.965
639.03,35.353,11.302,464.17,10.967
640.43,35.352,11.301,464.01,10.97
641.49,35.352,11.302,463.89,10.974
642.54,35.354,11.301,463.77,10.975
643.59,35.353,11.302,463.65,10.98
644.29,35.354,11.302,463.57,10.981
645.34,35.353,11.302,463.45,10.985
646.39,35.354,11.302,463.33,10.986
647.8,35.353,11.302,463.17,10.988
648.5,35.353,11.301,463.09,10.99
649.2,35.353,11.3,463.01,10.993
650.25,35.354,11.3,462.89,10.995
651.3,35.354,11.3,462.77,10.998
652.35,35.354,11.3,462.65,11
653.41,35.354,11.3,462.53,11.003
654.46,35.354,11.301,462.41,11.004
655.16,35.354,11.3,462.33,11.007
656.21,35.354,11.3,462.21,11.009
657.96,35.356,11.303,462.01,11.013
659.37,35.36,11.317,461.85,11.016
660.77,35.362,11.325,461.69,11.02
661.82,35.394,11.391,461.57,11.021
662.87,35.387,11.435,461.45,11.025
663.92,35.376,11.474,461.33,11.026
664.98,35.37,11.489,461.21,11.03
665.68,35.372,11.491,461.13,11.031
666.73,35.384,11.501,461.01,11.033
667.78,35.387,11.527,460.89,11.036
668.48,35.394,11.563,460.81,11.038
669.88,35.385,11.577,460.65,11.04
670.94,35.385,11.581,460.53,11.043
671.64,35.388,11.582,460.45,11.046
672.69,35.388,11.583,460.33,11.049
673.74,35.389,11.583,460.21,11.052
674.79,35.39,11.584,460.09,11.055
675.49,35.391,11.584,460.01,11.058
676.55,35.392,11.584,459.89,11.061
677.25,35.392,11.584,459.81,11.064
678.65,35.393,11.583,459.65,11.068
679.36,35.393,11.585,459.57,11.073
680.44,35.394,11.584,459.45,11.076
681.51,35.394,11.585,459.33,11.081
682.23,35.395,11.584,459.25,11.084
683.31,35.393,11.584,459.13,11.089
684.38,35.394,11.584,459.01,11.091
685.46,35.394,11.584,458.89,11.096
686.54,35.395,11.584,458.77,11.099
687.25,35.395,11.583,458.69,11.102
688.33,35.396,11.583,458.57,11.106
689.41,35.396,11.583,458.45,11.109
690.48,35.395,11.583,458.33,11.112
691.2,35.396,11.584,458.25,11.116
691.92,35.395,11.584,458.17,11.12
693.35,35.396,11.583,458.01,11.123
694.07,35.396,11.584,457.93,11.127
695.15,35.395,11.583,457.81,11.131
695.87,35.396,11.583,457.73,11.134
697.66,35.396,11.583,457.53,11.139
699.46,35.397,11.583,457.33,11.145
700.17,35.396,11.584,457.25,11.15
701.25,35.396,11.583,457.13,11.153
702.69,35.397,11.583,456.97,11.157
703.4,35.396,11.583,456.89,11.16
704.48,35.395,11.583,456.77,11.164
705.2,35.396,11.583,456.69,11.167
706.27,35.397,11.581,456.57,11.17
707.35,35.396,11.582,456.45,11.173
708.43,35.396,11.582,456.33,11.176
709.15,35.395,11.581,456.25,11.179
710.22,35.397,11.58,456.13,11.182
710.94,35.397,11.58,456.05,11.185
712.02,35.396,11.58,455.93,11.188
713.09,35.396,11.581,455.81,11.191
713.81,35.396,11.58,455.73,11.195
714.89,35.395,11.58,455.61,11.198
716.68,35.396,11.581,455.41,11.202
718.12,35.396,11.581,455.25,11.207
719.19,35.397,11.582,455.13,11.211
720.63,35.397,11.581,454.97,11.214
721.35,35.396,11.582,454.89,11.218
722.06,35.397,11.581,454.81,11.22
723.14,35.396,11.582,454.69,11.224
724.22,35.397,11.581,454.57,11.225
725.29,35.396,11.581,454.45,11.228
726.37,35.397,11.581,454.33,11.23
727.09,35.396,11.58,454.25,11.233
728.17,35.397,11.58,454.13,11.236
729.24,35.397,11.58,454.01,11.238
729.96,35.397,11.58,453.93,11.241
731.4,35.397,11.58,453.77,11.244
732.11,35.398,11.58,453.69,11.246
733.55,35.397,11.58,453.53,11.25
734.98,35.397,11.58,453.37,11.254
736.06,35.397,11.58,453.25,11.256
737.5,35.397,11.58,453.09,11.259
738.21,35.396,11.581,453.01,11.263
739.29,35.397,11.58,452.89,11.265
740.73,35.397,11.58,452.73,11.269
742.52,35.397,11.58,452.53,11.273
743.24,35.397,11.58,452.45,11.275
744.31,35.397,11.58,452.33,11.277
745.03,35.398,11.58,452.25,11.278
746.11,35.397,11.58,452.13,11.281
747.19,35.398,11.58,452.01,11.283
748.26,35.398,11.58,451.89,11.286
748.98,35.397,11.58,451.81,11.288
750.77,35.398,11.58,451.61,11.291
752.57,35.397,11.58,451.41,11.295
754.36,35.398,11.58,451.21,11.298
755.08,35.398,11.58,451.13,11.3
756.16,35.398,11.58,451.01,11.302
757.23,35.395,11.581,450.89,11.306
758.31,35.398,11.58,450.77,11.307
759.39,35.398,11.58,450.65,11.311
760.46,35.398,11.58,450.53,11.312
761.18,35.398,11.58,450.45,11.313
762.26,35.397,11.58,450.33,11.315
762.98,35.399,11.579,450.25,11.317
764.05,35.398,11.579,450.13,11.319
765.13,35.397,11.579,450.01,11.321
766.21,35.398,11.579,449.89,11.323
767.28,35.398,11.579,449.77,11.324
768,35.397,11.579,449.69,11.326
769.42,35.398,11.579,449.53,11.329
771.19,35.398,11.579,449.33,11.332
771.9,35.398,11.579,449.25,11.334
772.96,35.398,11.579,449.13,11.335
774.03,35.398,11.579,449.01,11.337
775.09,35.399,11.579,448.89,11.339
776.16,35.398,11.58,448.77,11.342
777.22,35.398,11.579,448.65,11.343
778.28,35.397,11.58,448.53,11.346
779.35,35.399,11.579,448.41,11.347
780.41,35.398,11.58,448.29,11.35
781.47,35.398,11.579,448.17,11.351
782.18,35.398,11.579,448.09,11.352
783.6,35.399,11.579,447.93,11.354
785.37,35.398,11.579,447.73,11.357
786.08,35.398,11.579,447.65,11.358
787.5,35.398,11.579,447.49,11.36
788.57,35.398,11.579,447.37,11.361
789.27,35.399,11.579,447.29,11.363
790.34,35.399,11.579,447.17,11.364
791.05,35.398,11.579,447.09,11.366
